,Transect_Name,BarCount,SLType,WaveIndx,AveWavelength,BarDistance,BarDepth,NearshoreSlope,BW,CurveRatio,RecRate,RecRate_1,RecRate_2,RecRate_3,Class
6597,MI_4_2059,1,41,1.0941093411178204,133.0,237.794,3.68,-0.013,91.558,-0.0,0.14,0.14285714285714285,0.5714285714285714,0.2857142857142857,1
6598,MI_4_2060,1,41,1.0941093411178204,175.0,237.794,3.68,-0.013,91.558,-0.0,0.14,0.14285714285714285,0.5714285714285714,0.2857142857142857,1
6599,MI_4_2061,1,41,1.0941093411178204,175.0,237.794,3.68,-0.015,91.558,-0.0,0.14,0.07142857142857142,0.5714285714285714,0.35714285714285715,1
6600,MI_4_2062,1,41,1.0941093411178204,175.0,237.794,3.68,-0.02,91.558,0.0,0.14,0.058823529411764705,0.7058823529411765,0.23529411764705882,1
6601,MI_4_2063,1,41,1.0941093411178204,175.0,237.794,3.68,-0.015,91.558,-0.0,0.14,0.07142857142857142,0.5714285714285714,0.35714285714285715,1
6602,MI_4_2064,1,41,1.0941093411178204,133.0,237.794,3.68,-0.02,91.558,-0.0,0.14,0.058823529411764705,0.7058823529411765,0.23529411764705882,1
6603,MI_4_2065,1,41,1.0941093411178204,133.0,237.794,3.68,-0.02,91.558,0.0,0.14,0.058823529411764705,0.7058823529411765,0.23529411764705882,1
6604,MI_4_2066,1,41,1.0941093411178204,133.0,237.794,3.68,-0.02,91.558,-0.0,0.14,0.058823529411764705,0.7058823529411765,0.23529411764705882,1
6605,MI_4_2067,1,41,1.0941093411178204,133.0,237.794,3.68,-0.015,34.688,-0.029,0.14,0.07142857142857142,0.5714285714285714,0.35714285714285715,1
6606,MI_4_2068,1,41,1.0549798876828331,133.0,237.794,3.68,-0.02,34.688,-0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6607,MI_4_2069,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,34.688,0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6608,MI_4_2070,1,41,1.0549798876828331,133.0,237.794,3.68,-0.015,34.688,-0.0,0.14,0.1,0.5,0.4,1
6609,MI_4_2071,1,41,1.0549798876828331,133.0,237.794,3.68,-0.015,34.688,-0.029,0.14,0.1,0.5,0.4,1
6610,MI_4_2072,1,41,1.0549798876828331,133.0,237.794,3.68,-0.02,34.688,-0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6611,MI_4_2073,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,34.688,-0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6612,MI_4_2074,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,34.688,0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6613,MI_4_2075,1,41,1.0941093411178204,133.0,237.794,3.68,-0.02,10.927,0.0,0.14,0.058823529411764705,0.7058823529411765,0.23529411764705882,1
6614,MI_4_2076,1,41,1.0941093411178204,133.0,237.794,3.68,-0.015,34.688,-0.029,0.14,0.07142857142857142,0.5714285714285714,0.35714285714285715,1
6615,MI_4_2077,1,41,1.0941093411178204,133.0,237.794,3.68,-0.02,10.927,-0.0,0.14,0.058823529411764705,0.7058823529411765,0.23529411764705882,1
6616,MI_4_2078,1,41,1.0941093411178204,133.0,237.794,3.68,-0.02,10.927,-0.0,0.4,0.058823529411764705,0.7058823529411765,0.23529411764705882,1
6617,MI_4_2079,1,41,1.0549798876828331,133.0,237.794,3.68,-0.015,10.927,-0.029,0.4,0.1,0.5,0.4,1
6618,MI_4_2080,1,41,1.0549798876828331,133.0,237.794,3.68,-0.02,0.001,-0.0,0.4,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6619,MI_4_2081,1,41,1.0941093411178204,175.0,237.794,3.68,-0.02,10.927,-0.0,0.4,0.058823529411764705,0.7058823529411765,0.23529411764705882,1
6620,MI_4_2082,1,41,1.0941093411178204,175.0,237.794,3.68,-0.015,10.927,-0.0,0.4,0.07142857142857142,0.5714285714285714,0.35714285714285715,1
6621,MI_4_2083,1,41,1.0941093411178204,133.0,237.794,3.68,-0.013,10.927,-0.0,0.4,0.14285714285714285,0.5714285714285714,0.2857142857142857,1
6622,MI_4_2084,1,41,1.0941093411178204,133.0,186.563,3.68,-0.02,0.001,-0.0,0.4,0.043478260869565216,0.21739130434782608,0.7391304347826086,2
6623,MI_4_2085,1,41,1.0941093411178204,133.0,186.563,3.68,-0.02,0.001,0.0,0.4,0.043478260869565216,0.21739130434782608,0.7391304347826086,2
6624,MI_4_2086,1,41,1.0941093411178204,133.0,237.794,3.68,-0.02,0.001,-0.0,0.4,0.058823529411764705,0.7058823529411765,0.23529411764705882,1
6625,MI_4_2087,1,41,1.0941093411178204,133.0,186.563,3.68,-0.02,0.001,-0.0,0.4,0.043478260869565216,0.21739130434782608,0.7391304347826086,2
6626,MI_4_2088,1,41,1.0941093411178204,133.0,186.563,3.68,-0.015,0.001,-0.0,0.4,0.05405405405405406,0.13513513513513514,0.8108108108108109,2
6627,MI_4_2089,1,41,1.0941093411178204,133.0,186.563,3.68,-0.015,10.927,-0.0,0.4,0.05405405405405406,0.13513513513513514,0.8108108108108109,2
6628,MI_4_2090,1,41,1.0941093411178204,133.0,186.563,3.68,-0.013,10.927,0.0,0.4,0.043478260869565216,0.2608695652173913,0.6956521739130435,2
6629,MI_4_2091,1,41,1.0941093411178204,175.0,186.563,3.68,-0.013,0.001,0.0,0.4,0.043478260869565216,0.2608695652173913,0.6956521739130435,2
6630,MI_4_2092,1,41,1.0941093411178204,175.0,186.563,3.68,-0.015,10.927,0.0,0.4,0.05405405405405406,0.13513513513513514,0.8108108108108109,2
6631,MI_4_2093,1,41,1.0941093411178204,133.0,186.563,3.68,-0.02,10.927,-0.0,0.4,0.043478260869565216,0.21739130434782608,0.7391304347826086,2
6632,MI_4_2094,1,41,1.0941093411178204,93.0,137.664,3.68,-0.02,0.001,-0.0,0.4,0.05263157894736842,0.7368421052631579,0.21052631578947367,1
6633,MI_4_2095,1,41,1.0941093411178204,93.0,137.664,3.187,-0.02,0.001,-0.029,0.4,0.05263157894736842,0.7368421052631579,0.21052631578947367,1
6634,MI_4_2096,1,41,1.0941093411178204,133.0,186.563,3.68,-0.015,0.001,-0.0,0.4,0.05405405405405406,0.13513513513513514,0.8108108108108109,2
6635,MI_4_2097,1,41,1.0941093411178204,133.0,186.563,3.68,-0.013,0.001,0.0,0.4,0.043478260869565216,0.2608695652173913,0.6956521739130435,2
6636,MI_4_2098,1,41,1.0941093411178204,133.0,186.563,3.68,-0.013,0.001,0.001,0.4,0.043478260869565216,0.2608695652173913,0.6956521739130435,2
6637,MI_4_2099,1,41,1.0941093411178204,93.0,137.664,3.68,-0.012,0.001,0.001,0.4,0.08333333333333333,0.08333333333333333,0.8333333333333334,2
6638,MI_4_2100,1,41,1.0941093411178204,133.0,137.664,3.68,-0.02,0.001,-0.0,0.4,0.05263157894736842,0.7368421052631579,0.21052631578947367,1
6639,MI_4_2101,1,41,1.0941093411178204,133.0,137.664,3.68,-0.015,0.001,0.0,0.4,0.03125,0.28125,0.6875,2
6640,MI_4_2102,1,41,1.0941093411178204,93.0,137.664,3.68,-0.015,0.001,0.001,0.4,0.03125,0.28125,0.6875,2
6641,MI_4_2103,1,41,1.0941093411178204,93.0,137.664,3.68,-0.015,0.001,-0.0,0.4,0.03125,0.28125,0.6875,2
6642,MI_4_2104,1,41,1.0941093411178204,93.0,137.664,3.68,-0.015,0.001,-0.029,0.4,0.03125,0.28125,0.6875,2
6643,MI_4_2105,1,41,1.0941093411178204,133.0,186.563,3.187,-0.015,0.001,-0.029,0.4,0.05405405405405406,0.13513513513513514,0.8108108108108109,2
6644,MI_4_2106,1,41,1.0941093411178204,133.0,186.563,3.68,-0.015,0.001,-0.029,0.4,0.05405405405405406,0.13513513513513514,0.8108108108108109,2
6645,MI_4_2107,1,41,1.0941093411178204,133.0,137.664,3.187,-0.015,0.001,-0.0,0.4,0.03125,0.28125,0.6875,2
6646,MI_4_2108,1,41,1.0941093411178204,133.0,137.664,3.68,-0.015,0.001,-0.0,0.4,0.03125,0.28125,0.6875,2
6647,MI_4_2109,1,41,1.0941093411178204,133.0,186.563,3.68,-0.015,10.927,-0.0,0.4,0.05405405405405406,0.13513513513513514,0.8108108108108109,2
6648,MI_4_2110,1,41,1.0941093411178204,93.0,186.563,3.68,-0.02,0.001,-0.029,0.4,0.043478260869565216,0.21739130434782608,0.7391304347826086,2
6649,MI_4_2111,1,41,1.0941093411178204,93.0,137.664,3.68,-0.015,0.001,-0.0,0.4,0.03125,0.28125,0.6875,2
6650,MI_4_2112,1,41,1.0549798876828331,93.0,186.563,3.68,-0.013,0.001,-0.0,0.4,0.2571428571428571,0.05714285714285714,0.6857142857142857,2
6651,MI_4_2113,1,41,1.0549798876828331,133.0,186.563,3.68,-0.009,0.001,0.001,0.4,0.25,0.25,0.5,2
6652,MI_4_2114,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,0.001,-0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6653,MI_4_2115,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,0.001,-0.029,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6654,MI_4_2116,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,0.001,-0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6655,MI_4_2117,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,0.001,-0.029,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6656,MI_4_2118,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,0.001,-0.029,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6657,MI_4_2119,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,0.001,-0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6658,MI_4_2120,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,10.927,-0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6659,MI_4_2121,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,10.927,0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6660,MI_4_2122,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,10.927,0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6661,MI_4_2123,1,41,1.0549798876828331,175.0,186.563,3.68,-0.015,10.927,-0.0,0.4,0.3125,0.1875,0.5,2
6662,MI_4_2124,1,41,1.0549798876828331,133.0,237.794,3.68,-0.015,10.927,-0.029,0.4,0.1,0.5,0.4,1
6663,MI_4_2125,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,10.927,-0.0,0.4,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6664,MI_4_2126,1,41,1.0549798876828331,175.0,186.563,3.68,-0.015,10.927,-0.0,0.4,0.3125,0.1875,0.5,2
6665,MI_4_2127,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,10.927,-0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6666,MI_4_2128,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,10.927,-0.0,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6667,MI_4_2129,1,41,1.0549798876828331,133.0,186.563,3.68,-0.02,10.927,-0.0,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6668,MI_4_2130,1,41,1.0549798876828331,133.0,186.563,3.68,-0.02,10.927,-0.0,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6669,MI_4_2131,1,41,1.0549798876828331,133.0,186.563,3.68,-0.02,10.927,-0.0,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6670,MI_4_2132,1,41,1.0549798876828331,133.0,186.563,3.68,-0.02,34.688,-0.029,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6671,MI_4_2133,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,10.927,-0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6672,MI_4_2134,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,10.927,0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6673,MI_4_2135,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,10.927,-0.0,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6674,MI_4_2136,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,10.927,0.0,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6675,MI_4_2137,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,10.927,0.001,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6676,MI_4_2138,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,10.927,0.0,0.4,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6677,MI_4_2139,1,41,1.0549798876828331,175.0,237.794,3.68,-0.015,10.927,0.0,0.4,0.1,0.5,0.4,1
6678,MI_4_2140,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,10.927,0.0,0.4,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6679,MI_4_2141,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,10.927,0.0,0.4,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6680,MI_4_2142,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,10.927,-0.0,0.4,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6681,MI_4_2143,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,34.688,0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6682,MI_4_2144,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,34.688,-0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6683,MI_4_2145,1,41,1.0549798876828331,133.0,237.794,3.68,-0.02,34.688,0.0,0.4,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6684,MI_4_2146,1,41,1.0549798876828331,133.0,237.794,3.68,-0.02,34.688,-0.0,0.4,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6685,MI_4_2147,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,34.688,-0.0,0.4,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6686,MI_4_2148,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,34.688,-0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6687,MI_4_2149,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,34.688,-0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6688,MI_4_2150,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,34.688,0.0,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6689,MI_4_2151,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,34.688,-0.0,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6690,MI_4_2152,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,34.688,-0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6691,MI_4_2153,1,41,1.0549798876828331,175.0,237.794,3.68,-0.015,34.688,-0.0,0.14,0.1,0.5,0.4,1
6692,MI_4_2154,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,10.927,0.0,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6693,MI_4_2155,1,41,1.0549798876828331,175.0,237.794,3.68,-0.02,10.927,-0.029,0.14,0.038461538461538464,0.5769230769230769,0.38461538461538464,1
6694,MI_4_2156,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,0.001,-0.029,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6695,MI_4_2157,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,10.927,-0.029,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6696,MI_4_2158,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,10.927,-0.029,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6697,MI_4_2159,1,41,1.0549798876828331,133.0,186.563,3.68,-0.02,0.001,-0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6698,MI_4_2160,1,41,1.0549798876828331,175.0,186.563,3.187,-0.02,10.927,-0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6699,MI_4_2161,1,41,1.0549798876828331,133.0,137.664,3.187,-0.02,10.927,0.0,0.4,0.03333333333333333,0.1,0.8666666666666667,2
6700,MI_4_2162,1,41,1.0549798876828331,93.0,137.664,3.68,-0.02,34.688,-0.0,0.4,0.03333333333333333,0.1,0.8666666666666667,2
6701,MI_4_2163,1,41,1.0549798876828331,93.0,137.664,3.187,-0.015,10.927,0.001,0.4,0.23255813953488372,0.2558139534883721,0.5116279069767442,2
6702,MI_4_2164,1,41,1.0549798876828331,93.0,137.664,3.187,-0.02,10.927,-0.0,0.4,0.03333333333333333,0.1,0.8666666666666667,2
6703,MI_4_2165,1,41,1.0549798876828331,133.0,137.664,3.187,-0.02,10.927,-0.029,0.4,0.03333333333333333,0.1,0.8666666666666667,2
6704,MI_4_2166,1,41,1.0549798876828331,133.0,137.664,3.68,-0.02,10.927,-0.029,0.4,0.03333333333333333,0.1,0.8666666666666667,2
6705,MI_4_2167,1,41,1.0549798876828331,133.0,186.563,3.68,-0.02,0.001,-0.0,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6706,MI_4_2168,1,41,1.0549798876828331,175.0,186.563,3.68,-0.02,0.001,-0.029,0.4,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6707,MI_4_2169,1,41,1.0549798876828331,175.0,186.563,3.68,-0.015,0.001,-0.0,0.4,0.3125,0.1875,0.5,2
6708,MI_4_2170,2,41,1.0549798876828331,93.0,137.664,3.187,-0.015,0.001,-0.029,0.4,0.06666666666666667,0.06666666666666667,0.8666666666666667,2
6709,MI_4_2171,2,41,1.0549798876828331,93.0,137.664,3.187,-0.015,0.001,-0.0,0.4,0.06666666666666667,0.06666666666666667,0.8666666666666667,2
6710,MI_4_2172,2,41,1.0549798876828331,93.0,137.664,3.68,-0.02,0.001,-0.0,0.4,0.25,0.25,0.5,2
6711,MI_4_2173,2,41,1.0549798876828331,93.0,137.664,3.68,-0.015,0.001,-0.029,0.4,0.06666666666666667,0.06666666666666667,0.8666666666666667,2
6712,MI_4_2174,1,41,1.0549798876828331,133.0,137.664,3.68,-0.02,0.001,0.001,0.4,0.03333333333333333,0.1,0.8666666666666667,2
6713,MI_4_2175,1,41,1.0549798876828331,133.0,137.664,3.68,-0.02,0.001,0.001,0.4,0.03333333333333333,0.1,0.8666666666666667,2
6714,MI_4_2176,1,41,1.0549798876828331,93.0,137.664,3.68,-0.02,0.001,-0.0,0.4,0.03333333333333333,0.1,0.8666666666666667,2
6715,MI_4_2177,1,41,1.0549798876828331,-0.0,137.664,3.68,-0.02,0.001,-0.029,0.4,0.03333333333333333,0.1,0.8666666666666667,2
6716,MI_4_2178,1,41,1.0549798876828331,-0.0,137.664,3.187,-0.02,0.001,0.001,0.4,0.03333333333333333,0.1,0.8666666666666667,2
6717,MI_4_2179,0,41,1.0549798876828331,93.0,1.379,2.583,-0.02,0.001,-0.0,0.4,0.045454545454545456,0.5454545454545454,0.4090909090909091,1
6718,MI_4_2180,0,41,1.0549798876828331,93.0,1.379,2.583,-0.02,0.001,-0.029,0.4,0.045454545454545456,0.5454545454545454,0.4090909090909091,1
6719,MI_5_2191,,41,1.0941093411178204,nan,nan,nan,-0.257,91.558,-0.029,0.14,0.3,0.3,0.4,2
6720,MI_5_2205,1,41,1.0941093411178204,93.0,137.664,2.583,-0.013,34.688,0.001,0.14,0.07142857142857142,0.2857142857142857,0.6428571428571429,2
6721,MI_5_2206,1,41,1.0941093411178204,93.0,1.379,2.583,-0.015,34.688,-0.0,0.14,0.1111111111111111,0.2222222222222222,0.6666666666666666,2
6722,MI_5_2207,1,41,1.0941093411178204,93.0,137.664,3.187,-0.015,10.927,-0.0,0.14,0.03125,0.28125,0.6875,2
6723,MI_5_2208,2,41,1.0941093411178204,93.0,186.563,3.187,-0.015,34.688,-0.0,0.14,0.23076923076923078,0.46153846153846156,0.3076923076923077,1
6724,MI_5_2209,2,41,1.0941093411178204,93.0,186.563,3.187,-0.015,34.688,-0.0,0.14,0.23076923076923078,0.46153846153846156,0.3076923076923077,1
6725,MI_5_2210,2,41,1.0941093411178204,93.0,137.664,3.187,-0.015,10.927,-0.0,0.14,0.2,0.6,0.2,1
6726,MI_5_2211,2,41,1.0941093411178204,133.0,137.664,3.187,-0.015,10.927,-0.0,0.14,0.2,0.6,0.2,1
6727,MI_6_1611,0,41,1.1904901413958027,175.0,237.794,3.68,-0.015,34.688,0.0,-2.19001,0.6666666666666666,0.16666666666666666,0.16666666666666666,0
6728,MI_6_1612,2,41,1.1904901413958027,93.0,137.664,3.187,-0.012,34.688,0.001,0.4,0.05555555555555555,0.16666666666666666,0.7777777777777778,2
6729,MI_6_1613,2,41,1.1904901413958027,93.0,137.664,3.187,-0.012,34.688,0.0,0.4,0.05555555555555555,0.16666666666666666,0.7777777777777778,2
6730,MI_6_1614,2,41,1.1904901413958027,93.0,137.664,3.187,-0.012,34.688,0.0,0.4,0.05555555555555555,0.16666666666666666,0.7777777777777778,2
6731,MI_6_1615,2,41,1.1904901413958027,93.0,137.664,3.187,-0.013,10.927,0.0,0.4,0.2857142857142857,0.09523809523809523,0.6190476190476191,2
6732,MI_6_1616,2,41,1.1904901413958027,93.0,137.664,3.187,-0.012,10.927,0.0,0.4,0.05555555555555555,0.16666666666666666,0.7777777777777778,2
6733,MI_6_1617,2,41,1.1904901413958027,93.0,137.664,3.187,-0.012,10.927,0.0,0.4,0.05555555555555555,0.16666666666666666,0.7777777777777778,2
6734,MI_6_1618,2,41,1.1904901413958027,93.0,137.664,3.187,-0.012,10.927,0.0,0.4,0.05555555555555555,0.16666666666666666,0.7777777777777778,2
6735,MI_6_1619,2,41,1.1904901413958027,93.0,186.563,3.187,-0.012,34.688,0.0,0.4,0.05,0.6,0.35,1
6736,MI_6_1620,1,41,1.1904901413958027,93.0,137.664,2.583,-0.013,34.688,0.0,0.4,0.09090909090909091,0.10909090909090909,0.8,2
6737,MI_6_1621,1,41,1.1904901413958027,93.0,137.664,2.583,-0.013,34.688,0.001,0.14,0.09090909090909091,0.10909090909090909,0.8,2
6738,MI_6_1622,1,41,1.1904901413958027,93.0,137.664,2.583,-0.013,34.688,0.001,0.14,0.09090909090909091,0.10909090909090909,0.8,2
6739,MI_6_1623,1,41,1.1904901413958027,93.0,137.664,2.583,-0.011,34.688,0.0,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6740,MI_6_1624,1,41,1.1904901413958027,133.0,186.563,3.187,-0.011,34.688,-0.0,0.14,0.20689655172413793,0.27586206896551724,0.5172413793103449,2
6741,MI_6_1625,1,41,1.1904901413958027,133.0,137.664,3.187,-0.011,10.927,-0.0,0.14,0.02631578947368421,0.42105263157894735,0.5526315789473685,2
6742,MI_6_1626,1,41,1.1904901413958027,133.0,137.664,2.583,-0.012,10.927,-0.0,0.14,0.05555555555555555,0.5,0.4444444444444444,1
6743,MI_6_1627,1,41,1.1904901413958027,133.0,137.664,2.583,-0.012,10.927,0.0,0.14,0.05555555555555555,0.5,0.4444444444444444,1
6744,MI_6_1628,1,41,1.1904901413958027,93.0,137.664,2.583,-0.012,34.688,-0.0,0.14,0.05555555555555555,0.5,0.4444444444444444,1
6745,MI_6_1629,1,41,1.1904901413958027,133.0,137.664,2.583,-0.012,34.688,-0.0,0.14,0.05555555555555555,0.5,0.4444444444444444,1
6746,MI_6_1630,1,41,1.1904901413958027,133.0,137.664,2.583,-0.012,34.688,0.001,0.14,0.05555555555555555,0.5,0.4444444444444444,1
6747,MI_6_1631,1,41,1.1904901413958027,133.0,137.664,2.583,-0.012,34.688,0.0,0.4,0.05555555555555555,0.5,0.4444444444444444,1
6748,MI_6_1632,1,41,1.1904901413958027,133.0,137.664,2.583,-0.012,34.688,0.001,0.4,0.05555555555555555,0.5,0.4444444444444444,1
6749,MI_6_1633,2,41,1.1904901413958027,-0.0,137.664,2.583,-0.013,34.688,0.0,0.4,0.2857142857142857,0.09523809523809523,0.6190476190476191,2
6750,MI_6_1634,1,41,1.1904901413958027,-0.0,1.379,-0.704,-0.012,34.688,0.001,0.4,0.06896551724137931,0.05172413793103448,0.8793103448275862,2
6751,MI_6_1635,1,41,1.1904901413958027,-0.0,1.379,-0.704,-0.012,34.688,0.001,0.4,0.06896551724137931,0.05172413793103448,0.8793103448275862,2
6752,MI_6_1636,2,41,1.1904901413958027,93.0,186.563,3.187,-0.012,34.688,0.001,0.4,0.05,0.6,0.35,1
6753,MI_6_1637,2,41,1.1904901413958027,93.0,186.563,3.187,-0.011,34.688,0.0,0.4,0.08333333333333333,0.4166666666666667,0.5,2
6754,MI_6_1638,2,41,1.1904901413958027,93.0,186.563,3.187,-0.011,10.927,0.001,0.4,0.08333333333333333,0.4166666666666667,0.5,2
6755,MI_6_1639,2,41,1.1904901413958027,93.0,186.563,3.187,-0.01,10.927,0.001,0.4,0.2,0.2,0.6,2
6756,MI_6_1640,1,41,1.1904901413958027,133.0,237.794,3.68,-0.01,0.001,0.0,0.4,0.42857142857142855,0.14285714285714285,0.42857142857142855,0
6757,MI_6_1641,1,41,1.1904901413958027,175.0,237.794,3.68,-0.011,0.001,0.0,0.4,0.125,0.125,0.75,2
6758,MI_6_1642,1,41,1.1904901413958027,175.0,237.794,3.68,-0.01,0.001,0.001,0.4,0.42857142857142855,0.14285714285714285,0.42857142857142855,0
6759,MI_6_1643,1,41,1.1904901413958027,133.0,186.563,3.68,-0.01,0.001,0.0,0.4,0.09090909090909091,0.2727272727272727,0.6363636363636364,2
